WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1781396752.723201     126 cpu_feature_guard.cc:227] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
Total collocation points: (21112, 2)
Saved colloc_points.png
W0000 00:00:1781396755.529334     126 gpu_bfc_allocator.cc:47] Overriding orig_value setting because the TF_FORCE_GPU_ALLOW_GROWTH environment variable is set. Original config value was false.
I0000 00:00:1781396755.531600     126 gpu_device.cc:2043] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 79191 MB memory:  -> device: 0, name: NVIDIA A100-SXM4-80GB, pci bus id: 0000:10:00.0, compute capability: 8.0
  [adaptive] base collocation set stored: 21112 pts (will never be removed)
>>> SWEEP CONFIG: n_seed_neighbors=5, accept_quantile=0.95, n_exploration_pts=1000
WARNING:tensorflow:Calling GradientTape.gradient on a persistent tape inside its context is significantly less efficient than calling it outside the context (it causes the gradient ops to be recorded on the tape, leading to increased CPU and memory usage). Only call GradientTape.gradient inside the context if you actually want to trace the gradient in order to compute higher order derivatives.
It: 1280, Loss: 6.275e-02  (f=7.81e-03 W=3.97e-02 I=1.53e-02 O=3.11e-06)
It: 1290, Loss: 6.198e-02  (f=8.05e-03 W=3.94e-02 I=1.46e-02 O=3.46e-06)
It: 1300, Loss: 7.361e-02  (f=1.81e-02 W=4.25e-02 I=1.30e-02 O=8.59e-06)
It: 1310, Loss: 6.470e-02  (f=9.02e-03 W=3.44e-02 I=2.13e-02 O=1.47e-06)
It: 1320, Loss: 6.185e-02  (f=8.48e-03 W=4.03e-02 I=1.31e-02 O=1.78e-06)
It: 1330, Loss: 6.212e-02  (f=8.67e-03 W=3.53e-02 I=1.82e-02 O=1.77e-06)
It: 1340, Loss: 6.667e-02  (f=1.21e-02 W=3.44e-02 I=2.01e-02 O=5.90e-06)
It: 1350, Loss: 6.540e-02  (f=1.16e-02 W=3.67e-02 I=1.71e-02 O=7.93e-06)
It: 1360, Loss: 6.428e-02  (f=1.14e-02 W=3.95e-02 I=1.33e-02 O=2.39e-06)
It: 1370, Loss: 6.647e-02  (f=1.39e-02 W=4.19e-02 I=1.06e-02 O=1.05e-05)
It: 1380, Loss: 5.876e-02  (f=7.24e-03 W=3.74e-02 I=1.41e-02 O=1.39e-06)
It: 1390, Loss: 5.949e-02  (f=8.22e-03 W=3.72e-02 I=1.41e-02 O=2.47e-06)
It: 1400, Loss: 7.678e-02  (f=2.01e-02 W=3.02e-02 I=2.65e-02 O=3.98e-06)
It: 1410, Loss: 6.928e-02  (f=1.71e-02 W=4.17e-02 I=1.05e-02 O=4.91e-06)
It: 1420, Loss: 6.250e-02  (f=1.10e-02 W=4.03e-02 I=1.11e-02 O=1.06e-05)
It: 1430, Loss: 5.885e-02  (f=8.11e-03 W=3.73e-02 I=1.34e-02 O=2.15e-06)
It: 1440, Loss: 5.776e-02  (f=8.51e-03 W=3.86e-02 I=1.07e-02 O=1.23e-06)
It: 1450, Loss: 6.005e-02  (f=1.11e-02 W=4.01e-02 I=8.89e-03 O=1.93e-06)
It: 1460, Loss: 5.980e-02  (f=1.02e-02 W=3.83e-02 I=1.13e-02 O=8.16e-06)
It: 1470, Loss: 5.724e-02  (f=8.39e-03 W=3.79e-02 I=1.10e-02 O=2.06e-06)
It: 1480, Loss: 6.596e-02  (f=1.55e-02 W=3.85e-02 I=1.19e-02 O=1.21e-05)
It: 1490, Loss: 5.651e-02  (f=7.62e-03 W=3.68e-02 I=1.21e-02 O=1.62e-06)
It: 1500, Loss: 5.650e-02  (f=8.22e-03 W=3.80e-02 I=1.03e-02 O=2.33e-06)
It: 1510, Loss: 5.703e-02  (f=8.33e-03 W=3.34e-02 I=1.53e-02 O=2.30e-06)
It: 1520, Loss: 5.503e-02  (f=7.54e-03 W=3.48e-02 I=1.27e-02 O=8.42e-07)
It: 1530, Loss: 6.369e-02  (f=1.41e-02 W=3.01e-02 I=1.95e-02 O=1.72e-06)
It: 1540, Loss: 6.329e-02  (f=1.62e-02 W=4.07e-02 I=6.44e-03 O=1.25e-06)
It: 1550, Loss: 5.486e-02  (f=7.45e-03 W=3.36e-02 I=1.38e-02 O=2.43e-06)
It: 1560, Loss: 5.953e-02  (f=1.10e-02 W=3.39e-02 I=1.46e-02 O=4.60e-06)
It: 1570, Loss: 5.641e-02  (f=9.81e-03 W=3.68e-02 I=9.83e-03 O=3.92e-06)
It: 1580, Loss: 5.788e-02  (f=1.09e-02 W=3.67e-02 I=1.03e-02 O=3.79e-06)
It: 1590, Loss: 5.796e-02  (f=1.06e-02 W=3.27e-02 I=1.47e-02 O=2.16e-06)
It: 1600, Loss: 5.396e-02  (f=8.37e-03 W=3.58e-02 I=9.74e-03 O=1.47e-06)
It: 1610, Loss: 6.135e-02  (f=1.49e-02 W=3.28e-02 I=1.37e-02 O=3.44e-06)
It: 1620, Loss: 6.504e-02  (f=1.84e-02 W=3.08e-02 I=1.58e-02 O=1.44e-06)
It: 1630, Loss: 5.683e-02  (f=1.22e-02 W=3.76e-02 I=7.07e-03 O=3.63e-06)
It: 1640, Loss: 5.741e-02  (f=1.13e-02 W=3.09e-02 I=1.52e-02 O=1.44e-06)
It: 1650, Loss: 5.467e-02  (f=1.04e-02 W=3.64e-02 I=7.83e-03 O=1.10e-06)
It: 1660, Loss: 5.344e-02  (f=8.90e-03 W=3.13e-02 I=1.32e-02 O=1.14e-06)
It: 1670, Loss: 5.153e-02  (f=6.76e-03 W=3.40e-02 I=1.08e-02 O=1.02e-06)
It: 1680, Loss: 5.364e-02  (f=8.56e-03 W=3.46e-02 I=1.05e-02 O=6.93e-06)
It: 1690, Loss: 5.087e-02  (f=7.16e-03 W=3.31e-02 I=1.06e-02 O=1.15e-06)
It: 1700, Loss: 6.132e-02  (f=1.58e-02 W=2.83e-02 I=1.72e-02 O=1.03e-06)
It: 1710, Loss: 6.189e-02  (f=1.82e-02 W=3.80e-02 I=5.73e-03 O=7.10e-06)
It: 1720, Loss: 5.230e-02  (f=9.58e-03 W=3.53e-02 I=7.45e-03 O=9.34e-07)
It: 1730, Loss: 4.930e-02  (f=7.36e-03 W=3.34e-02 I=8.50e-03 O=1.60e-06)
It: 1740, Loss: 4.991e-02  (f=7.93e-03 W=3.25e-02 I=9.49e-03 O=1.80e-06)
It: 1750, Loss: 5.979e-02  (f=1.46e-02 W=3.12e-02 I=1.40e-02 O=1.63e-05)
It: 1760, Loss: 5.068e-02  (f=7.47e-03 W=3.17e-02 I=1.15e-02 O=2.78e-06)
It: 1770, Loss: 4.894e-02  (f=6.83e-03 W=3.23e-02 I=9.84e-03 O=1.36e-06)
It: 1780, Loss: 4.856e-02  (f=7.30e-03 W=3.20e-02 I=9.26e-03 O=2.43e-06)
It: 1790, Loss: 5.034e-02  (f=9.15e-03 W=2.94e-02 I=1.18e-02 O=2.19e-06)
It: 1800, Loss: 5.868e-02  (f=1.64e-02 W=3.46e-02 I=7.60e-03 O=2.37e-05)
It: 1810, Loss: 5.314e-02  (f=1.19e-02 W=3.36e-02 I=7.70e-03 O=1.46e-06)
It: 1820, Loss: 4.997e-02  (f=9.31e-03 W=3.21e-02 I=8.55e-03 O=5.25e-06)
It: 1830, Loss: 4.746e-02  (f=7.99e-03 W=3.26e-02 I=6.84e-03 O=2.21e-06)
It: 1840, Loss: 4.616e-02  (f=7.29e-03 W=3.11e-02 I=7.74e-03 O=2.55e-06)
It: 1850, Loss: 6.211e-02  (f=1.61e-02 W=3.37e-02 I=1.23e-02 O=2.33e-06)
It: 1860, Loss: 5.808e-02  (f=1.28e-02 W=3.42e-02 I=1.11e-02 O=1.60e-05)
It: 1870, Loss: 5.222e-02  (f=1.03e-02 W=3.20e-02 I=9.87e-03 O=2.50e-05)
It: 1880, Loss: 4.687e-02  (f=6.97e-03 W=3.25e-02 I=7.37e-03 O=7.77e-06)
It: 1890, Loss: 4.597e-02  (f=7.22e-03 W=3.07e-02 I=8.09e-03 O=7.03e-06)
It: 1900, Loss: 4.517e-02  (f=6.96e-03 W=2.89e-02 I=9.28e-03 O=3.66e-06)
It: 1910, Loss: 4.496e-02  (f=7.34e-03 W=2.81e-02 I=9.48e-03 O=4.78e-06)
It: 1920, Loss: 8.982e-02  (f=4.26e-02 W=2.09e-02 I=2.63e-02 O=6.69e-06)
It: 1930, Loss: 5.573e-02  (f=1.43e-02 W=2.48e-02 I=1.66e-02 O=3.98e-06)
It: 1940, Loss: 4.488e-02  (f=7.32e-03 W=3.03e-02 I=7.22e-03 O=9.31e-06)
It: 1950, Loss: 4.461e-02  (f=7.90e-03 W=3.04e-02 I=6.34e-03 O=5.87e-06)
It: 1960, Loss: 4.447e-02  (f=8.12e-03 W=2.98e-02 I=6.52e-03 O=4.76e-06)
It: 1970, Loss: 4.444e-02  (f=8.58e-03 W=2.84e-02 I=7.47e-03 O=6.59e-06)
It: 1980, Loss: 4.841e-02  (f=1.09e-02 W=2.59e-02 I=1.16e-02 O=5.17e-06)
It: 1990, Loss: 4.484e-02  (f=8.64e-03 W=2.76e-02 I=8.56e-03 O=3.29e-06)
It: 2000, Loss: 4.468e-02  (f=9.29e-03 W=3.00e-02 I=5.35e-03 O=6.08e-06)
It: 2010, Loss: 4.302e-02  (f=8.30e-03 W=2.86e-02 I=6.07e-03 O=8.11e-06)
It: 2020, Loss: 5.676e-02  (f=2.06e-02 W=3.22e-02 I=3.98e-03 O=2.19e-05)
It: 2030, Loss: 4.527e-02  (f=1.04e-02 W=2.91e-02 I=5.79e-03 O=5.08e-06)
It: 2040, Loss: 5.010e-02  (f=1.45e-02 W=2.81e-02 I=7.45e-03 O=1.17e-05)
It: 2050, Loss: 5.172e-02  (f=1.54e-02 W=3.06e-02 I=5.70e-03 O=8.11e-06)
It: 2060, Loss: 4.413e-02  (f=9.59e-03 W=2.89e-02 I=5.62e-03 O=4.74e-06)
It: 2070, Loss: 4.143e-02  (f=7.60e-03 W=2.72e-02 I=6.58e-03 O=7.17e-06)
It: 2080, Loss: 4.591e-02  (f=1.14e-02 W=2.73e-02 I=7.22e-03 O=5.69e-06)
It: 2090, Loss: 4.696e-02  (f=1.23e-02 W=2.64e-02 I=8.28e-03 O=1.26e-05)
WARNING:tensorflow:Calling GradientTape.gradient on a persistent tape inside its context is significantly less efficient than calling it outside the context (it causes the gradient ops to be recorded on the tape, leading to increased CPU and memory usage). Only call GradientTape.gradient inside the context if you actually want to trace the gradient in order to compute higher order derivatives.
WARNING:tensorflow:Calling GradientTape.gradient on a persistent tape inside its context is significantly less efficient than calling it outside the context (it causes the gradient ops to be recorded on the tape, leading to increased CPU and memory usage). Only call GradientTape.gradient inside the context if you actually want to trace the gradient in order to compute higher order derivatives.
WARNING:tensorflow:Calling GradientTape.gradient on a persistent tape inside its context is significantly less efficient than calling it outside the context (it causes the gradient ops to be recorded on the tape, leading to increased CPU and memory usage). Only call GradientTape.gradient inside the context if you actually want to trace the gradient in order to compute higher order derivatives.
WARNING:tensorflow:Calling GradientTape.gradient on a persistent tape inside its context is significantly less efficient than calling it outside the context (it causes the gradient ops to be recorded on the tape, leading to increased CPU and memory usage). Only call GradientTape.gradient inside the context if you actually want to trace the gradient in order to compute higher order derivatives.
[1m-------------Baseline Loss---------------[0m
It: 2100, Loss: 4.495e-02  (f=1.16e-02 W=2.85e-02 I=4.92e-03 O=4.47e-06)
[1m-------------Baseline Loss---------------[0m
